AromaticRings,MinPartialCharge,BalabanJ,NumRings,nHBDon,nHBAcc,nRot,IDNUMBER,Canonical_SMILES,Cluster
2,-0.4938874286176559,1.8108836675185755,2,1.0,4.0,5.0,AF_399_42384838,CCOc1ccc(NS(=O)(=O)c2cnc(Cl)c(Cl)c2)cc1,6
2,-0.4792702896058535,1.8709489198472555,2,1.0,4.0,5.0,AN_652_42190629,COC(=O)c1ccccc1NC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,6
2,-0.4837574312970859,1.7644572898922894,2,1.0,4.0,5.0,AI_204_43164223,COC(=O)c1ccccc1NC(=O)COc1cccc(C(F)(F)F)c1,6
2,-0.4927003654721222,1.845630549000768,2,1.0,4.0,5.0,2081_1069,CCOc1ccc(C(=O)Nc2cc([N+](=O)[O-])ccc2Cl)cc1Br,6
2,-0.4945775803309258,1.826016281240028,2,1.0,4.0,5.0,Y508_7507,COc1ccc(Cl)cc1NC(=O)Cn1nc(C(F)F)cc1C,6
2,-0.4853452375538677,1.8723029741635595,2,1.0,4.0,5.0,Z1584479851,Cn1ccc(C(=O)Nc2ccc(F)cc2OCC(F)F)cc1=O,6
2,-0.4951530385612726,1.8194222587210147,2,1.0,4.0,5.0,AP_263_40917924,COc1cc(S(=O)(=O)NCc2ccncc2)ccc1Cl,6
3,-0.4837630168832509,1.4291076709659545,3,1.0,5.0,6.0,D674_0196,CC(C)NC(=O)COc1cccc(-c2noc(-c3ccccc3F)n2)c1,7
3,-0.4886837711701677,1.427303883905794,3,1.0,5.0,6.0,Y504_9541,CC(=O)c1cccc(NC(=O)c2cccc(OCc3c(C)noc3C)c2)c1,7
3,-0.4767103562547677,1.410931283738622,3,1.0,5.0,6.0,Z97480573,Cc1ccc(OCC(=O)NC(C)c2cc3ccccc3o2)c([N+](=O)[O-])c1,7
3,-0.4786238137319522,1.400757227577823,3,1.0,5.0,6.0,AK_968_41026581,O=C(Nc1ccccc1Cl)c1ccc(COc2ccccc2[N+](=O)[O-])o1,7
3,-0.4928695078262313,1.4235320853825384,3,1.0,5.0,6.0,F484_0277,COc1ccc(C(=O)NCCn2c(C)nc3ccccc32)cc1OC,7
3,-0.4928699589472419,1.4347652552978285,3,1.0,5.0,6.0,P076_0320,COc1ccc(CNC(=O)c2cc(-c3ccncc3)cn2C)cc1OC,7
3,-0.4835990162573171,1.38825496310516,3,1.0,5.0,6.0,AF_399_41668966,Cc1ccccc1OCc1nc(C#N)c(NCc2ccc(F)cc2)o1,7
3,-0.4938646694175336,1.4388887901536225,3,1.0,5.0,6.0,AG_690_40699137,CCOc1ccc2nc(SCC(=O)Nc3cccc(Cl)c3)c(C#N)cc2c1,7
3,-0.4928576418340288,1.406580642941116,3,1.0,5.0,6.0,M710_0946,COc1cccc(CNC(=O)c2ccc(-c3cccs3)nc2)c1OC,7
3,-0.4917007596083085,1.3971927862657911,3,1.0,5.0,6.0,M031_0162,CCOc1ccccc1NC(=O)c1ccc(Cn2cncn2)cc1,7
3,-0.4928699589472419,1.4005535598144323,3,1.0,5.0,6.0,T503_0091,COc1ccc(CNC(=O)c2cc3cn(C(C)C)cc3s2)cc1OC,7
3,-0.4928421317248288,1.4587750187449884,3,1.0,5.0,6.0,Z826162626,COc1cccc(C(=O)NCc2ccc(-n3ccnc3C)c(F)c2)c1OC,7
3,-0.4938874337805545,1.404819485699102,3,1.0,5.0,6.0,F800_0035,CCOc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccccc3)nc2)cc1,7
3,-0.4960776678456646,1.4295040021249004,3,1.0,5.0,6.0,AN_648_40682648,COc1ccccc1/C=N/c1ccc(NC(=O)c2ccco2)c(OC)c1,7
3,-0.4850169359622047,1.4806362654007663,3,1.0,5.0,6.0,Z1318946537,CSc1ccsc1C(=O)Nc1ncccc1OCc1cccc(Cl)c1,7
