AromaticRings,MinPartialCharge,BalabanJ,NumRings,nHBDon,nHBAcc,nRot,IDNUMBER,Canonical_SMILES,Cluster
2,-0.352406274162781,1.5000223934882264,3,1.0,5.0,5.0,Z16644241,CC(Sc1nnc(-c2ccccc2Cl)n1C)C(=O)NC1CC1,4
2,-0.3546451862214298,1.4868700111307405,3,1.0,5.0,5.0,Z3685949735,Cc1nc(C(=O)N(C)C)nc(N2CC[C@@H](NCc3ccc(Cl)cc3)C2)c1C,4
2,-0.3504632732836455,1.445820786287818,3,1.0,5.0,5.0,Z1759366147,N#Cc1cccc(C(=O)NC[C@@H]2C[C@H](F)CN2Cc2cncnc2)c1,4
2,-0.3387700913033434,1.455861199924985,3,1.0,5.0,5.0,Z558579676,CCN(Cc1cccs1)C(=O)NC1CCCN(c2ncccn2)C1,4
2,-0.3566218881735516,1.4974349153823128,3,1.0,5.0,5.0,Z221487300,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(N3CCCC3)nc2)c1,4
2,-0.3597687307781995,1.4679332299587062,3,1.0,5.0,5.0,Z1759559460,Cc1cc(CN2C[C@@H](F)C[C@H]2CNC(=O)c2ccncc2F)on1,4
2,-0.3603313006857478,1.4773692773303375,3,1.0,5.0,5.0,Z1756381569,CC(C)c1cc(C(=O)NC[C@@H]2CCN(C)[C@H]2c2cccnc2)no1,4
2,-0.3552042730119335,1.4372407012853592,3,1.0,5.0,5.0,Z397797080,CCCS(=O)(=O)NC1CCN(c2cnc3ccccc3n2)CC1,4
2,-0.3493095702318237,1.423794027801997,3,1.0,5.0,5.0,AK_968_40732423,O=C(NC1CCCC1)c1cccc(Cn2cc([N+](=O)[O-])cn2)c1,4
2,-0.4800749376211093,1.4612816709154557,3,1.0,5.0,4.0,Z2238898773,O=C(O)[C@H]1CCCN1Cc1cn(-c2ccc(Cl)cc2)nn1,5
2,-0.4798662072224103,1.4559787341194343,3,1.0,5.0,4.0,Z4144007912,Cc1cccc(C2=CCN(C(=O)c3cn(CC(=O)O)nn3)CC2)c1C,5
2,-0.4837644842390754,1.4638566527432375,3,1.0,5.0,4.0,Z1505282009,CC1CN(C(=O)COc2ccc(C(N)=O)cc2)c2cccnc2O1,5
2,-0.4776392464651401,1.4572476657714708,3,1.0,5.0,4.0,Z2295708254,O=C(O)c1ccc(C(=O)N2CCCC(Cn3ccnn3)C2)cc1,5
2,-0.484626473881584,1.4573093684062508,3,1.0,5.0,4.0,Z1756022361,Cc1cscc1NC(=O)N1CCC(Oc2cccnc2N(C)C)C1,5
2,-0.4809909247453999,1.4430813426526083,3,1.0,5.0,4.0,Z2483116256,O=C(O)C1CCCN(Cc2noc(-c3cccc(Cl)c3)n2)C1,5
2,-0.4812228022797868,1.485158926503013,3,1.0,5.0,4.0,Z2055589631,Cc1cc(C(=O)N2CCCC(CC(=O)O)CC2)ccc1-n1cncn1,5
2,-0.477557219748634,1.4822969144841496,3,1.0,5.0,4.0,Z2296071546,CC(C)c1occc1C(=O)N1CCC(n2cc(C(=O)O)cn2)CC1,5
2,-0.486146830198398,1.4613991012971408,3,1.0,5.0,4.0,AP_970_43483033,CCOC(=O)c1cccc(NC(=O)c2ccc3c(c2)OCCO3)c1,5
2,-0.4808955184722552,1.4384060464707715,3,1.0,5.0,4.0,Z27626600,CC(Oc1ccc(C#N)cc1)C(=O)Nc1ccc2c(c1)C(=O)N(C)C2=O,5
2,-0.479711978127592,1.489821517201551,3,1.0,5.0,4.0,Z1455359622,O=C(O)[C@H]1CCCN1C(=O)c1ccc(Cn2cc(Br)cn2)o1,5
2,-0.4861472814339784,1.482409323127828,3,1.0,5.0,4.0,Z27540092,CS(=O)(=O)c1ccccc1C(=O)NCc1ccc2c(c1)OCCO2,5
2,-0.4797121435422823,1.4932226081985407,3,1.0,5.0,4.0,Z1624103338,O=C(O)[C@H]1CCCCN1C(=O)Cc1coc(-c2cccs2)n1,5
